case_id,area,priority,implementation_status,execution_status,test_ref,environment,observed_result,evidence_location,notes
INT-011,Free single-room interior calculator,P0,implemented,passed,tests/engine/geometry.test.ts::GEO-06,vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"netWallArea(gross, openingArea, deductionEnabled=false) returns {area: gross, valid: true} via an early return that never reads openingArea at all — proven by GEO-06 (netWallArea(648,85,false) -> area=648, ignoring the 85 deduction entirely). This is magnitude-independent by construction, so it equally covers ""excessive"" opening values retained while the deduction toggle is off. InteriorCalculator.tsx wires deductOpenings the same way (deduction forced to 0, or the flag passed through) before calling netWallArea.",tests/engine/geometry.test.ts ; src/engine/geometry.ts:31-35 ; src/components/tools/InteriorCalculator.tsx:82-84,"GEO-06's test value (85) is not itself ""excessive,"" but the tested code path (`if (!deductionEnabled) return {area: gross, valid: true}`) never inspects the magnitude of openingArea, so the property holds for any value including excessive ones."
INT-012,Free single-room interior calculator,P0,implemented,not_run,,,"Source read confirms the checkbox label reads ""Include ceiling (same paint)"" — an explicit notice that ceiling and walls share one paint variant. No claim of separate per-surface product selection exists anywhere in this component.",src/components/tools/InteriorCalculator.tsx:131,Confirmed by direct source reading; not covered by an automated test asserting on rendered text.
INT-013,Free single-room interior calculator,P0,partial,failed,,,"Source read of the component's default state: length=20, width=16, height=9, includeCeiling=false, doorCount=""2"", windowCount=""3"", pricePerGal=""45"", calculateLabor=false. Ceiling-off and labor-off match the case; sample paint price ""45"" matches. However door/window counts default to 2/3, NOT 0 as this case's ""then"" specifies (""counts0""), and no on-screen text labels these defaults as ""sample assumptions"" anywhere in the component.",src/components/tools/InteriorCalculator.tsx:12-26 (full default state),"Partial mismatch found via direct source reading between the spec's expected fresh-state door/window counts (0) and the actual shipped defaults (2 and 3, matching the marketing/fixture sample instead), plus no ""sample assumptions"" labeling text found."
INT-014,Free single-room interior calculator,P0,missing,blocked,,,"Full read of InteriorCalculator.tsx found no standalone ""prep hours"" input separate from the wall/ceiling application-labor fields (hourlyRate/wallThroughput/ceilingThroughput) — there is no way to add an independent 2-hour prep-labor line item to a completed room.",src/components/tools/InteriorCalculator.tsx (full file read),Genuine feature gap: cannot be exercised in the shipped free tool.
INT-015,Free single-room interior calculator,P0,implemented,not_run,,,"The wrapping Astro page explicitly states: ""A single-room estimator: walls plus an optional ceiling, one paint variant, quick door/window deductions. For a full multi-room project with trim and doors, see Pro."" — an explicit single-room-limitation notice, and the component itself exposes no trim/door/multi-room controls.","src/pages/free/interior-calculator.astro:20-24 ; src/components/tools/InteriorCalculator.tsx (full file read, no unsupported controls present)",Confirmed correct by direct source reading of the page copy; not verified via a live rendered page in this audit or a recorded prior manual check.
JOB-001,Free job-cost calculator,P0,partial,failed,,,"Source read finds JobCostCalculator.tsx computes pMaterials = parseDecimalField(materials || '0') (and the same ""|| '0'"" pattern for labor/travel/other), so on the very first render — before the user types anything — all four cost fields are treated as valid, explicit zero rather than ""missing."" Combined with default target=35% and default pricingMode=""solveForPrice"", the component immediately shows a complete result (Direct cost $0.00, Overhead $0.00, Total cost $0.00, Suggested price $0.00) with zero user interaction — exactly the ""apparently complete $0.00 recommendation"" this case says must not appear on an untouched page.","src/components/tools/JobCostCalculator.tsx:31-34,60-78","Confirmed defect via source reading: the untouched/blank state and the explicitly-confirmed-zero state (JOB-002) are indistinguishable in this component — blank always silently becomes valid zero, so there is no ""guidance to enter costs"" state at all."
JOB-002,Free job-cost calculator,P0,partial,failed,,,"Explicit zero-cost calculation itself works (evaluatePrice handles cost=0 correctly per pricing.ts/tests), but there is no state or UI distinguishing ""user explicitly confirmed all zero costs"" from ""page just loaded, nothing entered yet"" — both look identical because materials/labor/travel/other default to valid-zero the moment the component mounts (see JOB-001).",src/components/tools/JobCostCalculator.tsx:31-34,"The ""distinguish from untouched"" half of this case's requirement is not implemented; there is no untouched state to distinguish from."
JOB-003,Free job-cost calculator,P0,implemented,passed,"tests/engine/fixtures.test.ts::""job-original-brief (job)""",vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"Fixture inputs (materials=1104 [=22gal*42 paint + 180 supplies], labor=1344 [=42hr*32], expenses=175 [=100 travel+75 other], overheadRatio=0.15, targetRatio=0.35, price=4640.70) reproduce this case's given exactly; assertions confirm directCost=2623.00, overhead=393.45, cost=3016.45, approxPrice=4640.69, minimumPrice=4640.70 — an exact match. JobCostCalculator.tsx calls the same directCost/overheadAmount/estimatedJobCost/evaluatePrice functions with the same parameter order.",tests/engine/fixtures.test.ts ; tests/fixtures/acceptance-fixtures.json (job-original-brief) ; src/components/tools/JobCostCalculator.tsx,"Tested at the shared-engine level (identical function calls to what the component performs), not via a rendered component test."
JOB-004,Free job-cost calculator,P0,implemented,passed,"tests/engine/fixtures.test.ts::""job-homepage (job)""",vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"Fixture (materials=620, labor=1280, expenses=0, overheadRatio=0.15, targetRatio=0.35, price=3200) exactly matches this case's given; assertions confirm cost=2185.00, profit=1015.00, marginPercent=31.7 — exact match to the expected ""review pricing"" (below-target) scenario.",tests/engine/fixtures.test.ts ; tests/fixtures/acceptance-fixtures.json (job-homepage),Tested at the shared-engine level with the same function calls the component performs.
JOB-005,Free job-cost calculator,P0,missing,blocked,,,"Full read of JobCostCalculator.tsx shows a single flat ""Materials ($)"" text field only — there is no lumpSum-vs-itemized materials mode toggle anywhere in this component.",src/components/tools/JobCostCalculator.tsx (full file read),This case's scenario (a materials-mode switch retaining stale itemized values) cannot occur because no such mode exists in the shipped free job-cost calculator.
JOB-006,Free job-cost calculator,P0,missing,blocked,,,"Same as JOB-005 — no itemized-materials entry mode (gallons*price + supplies) exists in this component, only a single flat materials amount field.",src/components/tools/JobCostCalculator.tsx (full file read),Cannot be exercised; feature does not exist in the free tool.
JOB-007,Free job-cost calculator,P0,missing,blocked,,,"Full read shows a single flat ""Labor ($)"" field only — no direct-vs-hours*rate labor mode toggle exists.",src/components/tools/JobCostCalculator.tsx (full file read),This case's scenario cannot occur in the shipped component.
JOB-008,Free job-cost calculator,P0,missing,blocked,,,Same as JOB-007 — no hoursRate labor entry mode exists to switch into.,src/components/tools/JobCostCalculator.tsx (full file read),Cannot be exercised; feature does not exist in the free tool.
JOB-009,Free job-cost calculator,P0,implemented,not_run,,,"Source read confirms overheadMode ('percent'|'flat') gates which field is used: `oh = overheadMode === 'percent' ? overheadAmount(...) : (pOverheadFlat valid ? pOverheadFlat.value : 0)` — a stale ratio value has no effect while mode=""flat"". No dedicated test exercises this exact scenario's numbers.",src/components/tools/JobCostCalculator.tsx:61-67,Logic confirmed correct by inspection; not covered by an automated test with these exact figures.
JOB-010,Free job-cost calculator,P0,implemented,not_run,,,"Same overheadMode branch guarantees the flat amount is fully ignored once mode=""percent"" (only pOverheadPct is read). Not covered by a dedicated test with these exact figures.",src/components/tools/JobCostCalculator.tsx:61-67,Logic confirmed correct by inspection; no automated test.
JOB-011,Free job-cost calculator,P0,implemented,passed,tests/engine/pricing.test.ts::CORE-price-02 (unpriced case),vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"evaluatePrice({cost, price:null, ...}) returns status=""unpriced"", profit=null, marginRatio=null — the exact case tested. JobCostCalculator.tsx sets priceInput=null whenever enteredPrice.trim()==="""" in enterPrice mode, feeding this same code path.",tests/engine/pricing.test.ts ; src/components/tools/JobCostCalculator.tsx:70-77,"Engine-level exact match; component wiring confirmed by source read, not by a rendered-component test."
JOB-012,Free job-cost calculator,P0,implemented,passed,tests/engine/pricing.test.ts::CORE-price-02 (zero-price case),vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"evaluatePrice({cost:100, price:0, ...}) returns status=""zero_price"", profit=-100 (negative, not null), marginRatio=null — an exact match to ""negative estimated profit, undefined margin, zero-price status.""",tests/engine/pricing.test.ts ; src/engine/pricing.ts:59-69,"Engine-level exact match; JobCostCalculator.tsx feeds price=0 through the same evaluatePrice() function when enteredPrice=""0""."
JOB-013,Free job-cost calculator,P0,implemented,passed,"tests/engine/pricing.test.ts::CORE-price-03, CORE-price-04, CORE-price-05",vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"requiredPriceRaw throws for targetMarginRatio>=1 or negative, and evaluatePrice at a near-100% target returns approxPrice=null/minimumTargetPrice=null with requiredPriceRaw returning the literal string ""out_of_supported_range"", never a JS Infinity — proving the engine never surfaces Infinity. JobCostCalculator.tsx additionally guards target>=100% (or negative) BEFORE calling evaluatePrice, returning an explicit ""Target margin must be between 0% and 99%."" error message.",tests/engine/pricing.test.ts ; src/components/tools/JobCostCalculator.tsx:56-58,"Engine-level ""never Infinity"" invariant is directly tested. The UI-level 100%-target guard is confirmed correct by source reading but has no automated component test (no RTL harness in this project)."
JOB-014,Free job-cost calculator,P0,implemented,not_run,,,"The result is a useMemo with a complete, correct dependency array over every input field, so React recomputes on every relevant change; there is no caching path that could show a stale prior result.",src/components/tools/JobCostCalculator.tsx:29-79,Correct by React's reactive model per source inspection; not covered by an automated component test.
JOB-015,Free job-cost calculator,P0,implemented,not_run,,,"Source read confirms the footer text: ""These figures are implied by the costs and target you entered — not a market-rate recommendation. Margin is estimated profit divided by price."" — matches the required disclaimer almost verbatim.",src/components/tools/JobCostCalculator.tsx:157-159,Exact wording confirmed by direct source reading; not covered by an automated test asserting on rendered text (no component-test harness).
TPL-001,Free estimate template,P0,implemented,not_run,,,"Source read confirms canPrintPriced = incompleteRows.length===0 && validLines.length>0, so an all-untouched template (validLines empty) cannot print. No automated test and no documented manual check of this exact all-empty scenario (the documented manual check in BUG_FIX_LOG.md #2 used one complete + one blank row, not a fully empty template).",src/components/tools/EstimateTemplate.tsx:42-68,"Implementation appears correct by inspection but unverified by any test or recorded manual run for the specific ""totally untouched template"" case."
TPL-002,Free estimate template,P0,implemented,passed,manual browser verification (BUG_FIX_LOG.md #2); arithmetic corroborated by tests/engine/document.test.ts::DOC-02,"manual browser (Claude Browser session) — see BUG_FIX_LOG.md #2 (bug found, fixed, and manually re-verified live in the browser; per this audit's brief, that fix was re-confirmed live a second time this session)","BUG_FIX_LOG.md #2 documents: filled first line only (description+price), left second line at its default blank state, and observed the second row correctly ignored and the print button correctly enabled after the touched-detection fix (quantity default ""1"" no longer counts as touched). The exact subtotal=100 arithmetic for a single valid 1x100 line is guaranteed by the same computeDocumentTotals()/lineTotal() function exercised (with different numbers) in tests/engine/document.test.ts::DOC-02.",src/components/tools/EstimateTemplate.tsx:42-68 ; BUG_FIX_LOG.md #2 ; tests/engine/document.test.ts,"No component-level automated test exists for this exact scenario (React Testing Library not set up in this project) — coverage is manual-browser plus engine-level arithmetic, not a single end-to-end automated test."
TPL-003,Free estimate template,P0,implemented,not_run,,,"Source read: blank quantity ("""") is passed as null to parseDecimalField, which returns kind=""missing"" (not valid), so the row is pushed to incompleteRows and excluded from validLines/printing — matching ""incomplete, not silently 0 or 1."" No dedicated test exercises this exact row-level scenario in the component.",src/components/tools/EstimateTemplate.tsx:52-61 ; tests/engine/parse.test.ts::CORE-parse-01 (missing-vs-invalid mechanism used underneath),Underlying missing/invalid distinction is unit-tested at the parse.ts level; the specific EstimateTemplate row-blocking behavior itself is not.
TPL-004,Free estimate template,P0,implemented,not_run,,,"Source read: a row with blank description is pushed to incompleteRows and excluded from validLines (so NOT included in the total) while still rendered in the table with an ""incomplete"" label (so NOT excluded from the printed table). The fixture's exact wording (""not excluded from print while included in total"") is ambiguous/possibly a transcription artifact; based on the code the row is visually retained but excluded from totals.","src/components/tools/EstimateTemplate.tsx:52-61,89-113",Case wording is ambiguous; flagging rather than asserting pass/fail against an unclear requirement. No automated test either way.
TPL-005,Free estimate template,P0,implemented,not_run,,,Trivial no-rounding-edge-case multiplication (2 x 12.50 = 25.00); computeDocumentTotals/lineTotal() perform this exact computation but no fixture or test uses these exact numbers — only more complex rounding cases (12.005 x 2) are asserted in tests/engine/document.test.ts.,src/engine/document.ts:17-19,Mechanism is well-tested for harder cases (DOC-02); this simple case specifically was not asserted.
TPL-006,Free estimate template,P0,implemented,passed,"tests/engine/fixtures.test.ts::""document-rounding (document)"" ; tests/engine/document.test.ts::DOC-02",vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"computeDocumentTotals() called directly (same function EstimateTemplate.tsx calls) with two 1x12.005 lines and taxRatio 0.10 asserts lineTotals=[""12.01"",""12.01""], subtotal=""24.02"", tax=""2.40"", total=""26.42"" — an exact match to this case's given/then.",tests/engine/fixtures.test.ts ; tests/engine/document.test.ts ; src/engine/document.ts,"Tested at the shared-engine level (same function the UI calls with identical parameters), not via a rendered component test."
TPL-007,Free estimate template,P0,implemented,not_run,,,"lineTotal() = halfUp(quantity*unitPrice, 2); 3 * 0.3333 = 0.9999 -> HALF_UP to 1.00 by the same rounding function proven correct (for different values) in tests/engine/decimal.test.ts (halfUp behavior) and document.test.ts. No test uses this exact 3 x 0.3333 input.",src/engine/document.ts:17-19 ; tests/engine/decimal.test.ts,HALF_UP rounding mechanism is tested generally; this specific input/output pair is not.
TPL-008,Free estimate template,P0,implemented,not_run,,,"Source read: computeDocumentTotals(lines, taxEnabled, taxRatio) computes tax = taxEnabled ? halfUp(subtotal*taxRatio,2) : new PEP(0) — when taxEnabled is false the taxRatio argument is structurally ignored regardless of its value, guaranteeing tax=0/total=subtotal when tax is turned off even if a taxRatio of 0.10 is retained in hidden state.",src/engine/document.ts:28-33,Guaranteed correct by the ternary's structure; not covered by a test using a non-zero hidden ratio specifically.
TPL-009,Free estimate template,P0,implemented,not_run,,,"computeDocumentTotals with taxEnabled=true, taxRatio=0 computes tax=halfUp(subtotal*0,2)=0, a valid result, not an error. No dedicated test exercises this exact zero-ratio-enabled case.",src/engine/document.ts:28-33,"Trivial arithmetic, not separately asserted by any test."
TPL-010,Free estimate template,P0,missing,failed,,,"Full read of EstimateTemplate.tsx found no ""unusual tax rate"" warning logic at all — the tax-percent field is a plain text input with no threshold-based warning UI. The case's specific requirement (no warning at .25, a warning but valid entry up to 1.0 at .2501) is not implemented anywhere in this component.",src/components/tools/EstimateTemplate.tsx (full file read; no warning logic present),"Real implementation gap found via source inspection, not a missing test: there is no unusual-tax-rate warning feature at all in the free estimate template."
TPL-011,Free estimate template,P0,missing,failed,,,"Full read of EstimateTemplate.tsx confirms taxPercent has no upper/lower bound validation (unlike JobCostCalculator.tsx's explicit 0-99% target-margin guard). A taxPercent of ""101"" or ""-5"" parses as a valid Decimal via parseDecimalField and is used directly, producing a tax ratio >1 or negative rather than being rejected.",src/components/tools/EstimateTemplate.tsx:63-65 (no bounds check present),Real implementation gap found via source inspection: no validation rejects an out-of-range tax percentage in the free estimate template.
TPL-012,Free estimate template,P0,partial,failed,,,"Source read confirms an explicit quantity=""0"" row (touched, valid, priced) is retained and displayed as ""$0.00"" — matching ""Row 0.00 retained."" However, canPrintPriced only checks incompleteRows.length===0 && validLines.length>0; there is no additional check or confirmation step gating an entire document whose grand total is exactly $0.00 before printing.","src/components/tools/EstimateTemplate.tsx:67,160","Row-retention half of this case is implemented; the required ""no-charge confirmation"" for a whole zero-total document is not implemented at all."
TPL-013,Free estimate template,P0,implemented,not_run,,,"Source read: the print block renders `{businessName || 'Your business'}` and `Prepared for: {customerName || '______'}` — neutral placeholders, never literal ""undefined""/""null"", and no fabricated identity.",src/components/tools/EstimateTemplate.tsx:166-169,Confirmed correct by direct source reading; no automated or documented manual test of the rendered print output exists.
TPL-014,Free estimate template,P0,missing,failed,,,"EstimateTemplate.tsx has no persisted/history concept at all (no save, no estimate list, no ""estimateNumber"" field of any kind exists in this free tool's state). The only ""Duplicate"" action re-assigns new ids onto the SAME in-memory lines array (mutating the one document in place) rather than producing a second, independently-tracked ""original"" and ""duplicate"" pair. The case's requirement (""original unchanged; new IDs; estimate number cleared"") presumes a persisted-estimate concept this free tool does not have.",src/components/tools/EstimateTemplate.tsx:38-40 (duplicateEstimate),"Genuine gap/mismatch between the spec case and the actual ephemeral, non-persisted free tool: there is no ""original"" to leave unchanged and no estimate-number field to clear."
TPL-015,Free estimate template,P0,implemented,not_run,,,Source read: lines are independent objects in a React array; computeDocumentTotals sums every line regardless of description text; no description-based dedup logic exists anywhere in the component.,src/components/tools/EstimateTemplate.tsx:24-68,Correct by construction (no dedup code exists to trigger); not covered by a dedicated test.
TPL-016,Free estimate template,P0,implemented,not_run,,,"Description is a plain controlled <input> with no sanitization/regex-replace applied to its value, so any Unicode text (ft2, accented names, etc.) is retained and rendered verbatim by React.",src/components/tools/EstimateTemplate.tsx:97,"Guaranteed by standard, unmodified HTML input behavior; not covered by a dedicated automated test."
TPL-017,Free estimate template,P0,implemented,passed,source inspection (negative verification),manual code inspection (this audit session),"grep -ril ""stripe|checkout|entitlement|paywall|isPro\b|isPaid\b"" src/ found zero real matches (one code comment only, in src/data/site.ts) and EstimateTemplate.tsx's print button is gated solely on evaluation.canPrintPriced (line-completeness), with no payment/entitlement check anywhere in the file or its call chain.",src/components/tools/EstimateTemplate.tsx ; grep across src/ for payment terms,This is a negative claim (absence of gating code) that a repo-wide search can conclusively establish; matches IMPLEMENTATION_DECISIONS.md #7's statement that no payment code exists anywhere in the codebase.
UX-001,"Browser, accessibility and privacy",P1,implemented,not_run,,,"Free tools and Pro app use Tailwind-style responsive classes (e.g. grid-cols-1 sm:grid-cols-2) throughout, suggesting a mobile-first layout intent, but no automated viewport/overflow test exists and no session (this one or the prior TEST_EXECUTION_REPORT.md) documents an actual 360px-viewport pass across every free tool and the Pro estimate flow — the prior session's claim for this case cited generic ""forms fill, results render, IndexedDB save confirmed"" verification, which does not address viewport width, overflow, or hidden controls at all.",src/components/tools/*.tsx (responsive className usage) ; TEST_EXECUTION_REPORT.md section 5 (no viewport-specific content),"Correcting an over-broad prior ""passed"" claim: the previously-cited manual verification did not actually check mobile viewport/overflow behavior."
UX-002,"Browser, accessibility and privacy",P1,partial,not_run,,,All interactive elements are native <button>/<input>/<textarea> (keyboard-operable by default); Field components include `focus-visible:outline focus-visible:outline-2 focus-visible:outline-primary` classes. No tab-order/focus-trap audit or automated test was found or performed.,src/components/tools/EstimateTemplate.tsx:178 ; src/components/tools/JobCostCalculator.tsx (Field) ; src/components/tools/InteriorCalculator.tsx (Field),"Some concrete evidence of focus-visible styling exists; full keyboard-only walkthrough (add/remove rows, open errors, print, no trap) is not verified by any test or documented manual pass."
UX-003,"Browser, accessibility and privacy",P1,partial,not_run,,,"Error messages in JobCostCalculator.tsx/InteriorCalculator.tsx are rendered in a bordered block visually near the relevant section, but are a flat list of strings with no aria-describedby/aria-invalid wiring linking a message to its specific input (grep for these attributes across src/ found no matches).",src/components/tools/JobCostCalculator.tsx:125-131 ; src/components/tools/InteriorCalculator.tsx:165-171,"Visual proximity exists; screen-reader-level field association does not appear to be implemented, and no automated test covers focus behavior or stale-output suppression on invalid input."
UX-004,"Browser, accessibility and privacy",P1,missing,not_run,,,"grep across src/ for aria-live/role=""alert"" found no matches anywhere in the codebase — there is no live-region mechanism to announce result updates to screen readers, debounced or otherwise.","grep -i ""aria-live|role=\""alert\"""" src/ (no matches)",This is explicitly marked proposed_hardening in the case catalogue; confirmed genuinely unimplemented via source-wide search.
UX-005,"Browser, accessibility and privacy",P1,implemented,not_run,,,"src/styles/global.css contains `@media (prefers-reduced-motion: reduce)` rules at three locations, and BaseLayout.astro references the same media feature — reduced-motion handling exists in the codebase.","src/styles/global.css:34,255,279 ; src/layouts/BaseLayout.astro:46",CSS-level implementation confirmed by source read; not verified live in a browser with the OS preference actually toggled.
UX-006,"Browser, accessibility and privacy",P1,missing,not_run,,,"grep for ""analytics"" across src/ found zero real matches (no analytics integration of any kind exists in this codebase) — there is no optional-analytics feature for this case's scenario to apply to.","grep -i ""analytics"" src/ (no real matches)",The risk this case describes has no surface to test against: no analytics system is implemented at all.
UX-007,"Browser, accessibility and privacy",P1,partial,not_run,,,"The three free tools are fully reactive (useMemo recompute on every keystroke) with no ""Calculate"" submit button to double-click at all, so this scenario does not apply to them as described. The Pro app does have async Save/Issue actions (writeProjectWithVersionCheck) but this audit did not check those buttons specifically for a double-submission guard (e.g. disable-while-pending).",src/components/tools/JobCostCalculator.tsx (no submit button) ; src/components/tools/pro/ProApp.tsx (save/issue actions not audited for double-click guards),Free tools are structurally immune to this specific failure mode; Pro app double-submit behavior was not checked in this audit.
UX-008,"Browser, accessibility and privacy",P1,implemented,not_run,,,"The three free tools compute their result synchronously inside useMemo on every render — there is no debounce, no async validation, and no promise-based computation that could resolve out of order, so the ""prior async work overwrites later valid input"" failure mode this case describes cannot structurally occur in them.",src/components/tools/JobCostCalculator.tsx:29-79 ; src/components/tools/InteriorCalculator.tsx:28-118 ; src/components/tools/EstimateTemplate.tsx:42-68,"Structurally ruled out for the free tools by their synchronous, dependency-array-complete useMemo design; not separately verified for the Pro app's async save path."
UX-009,"Browser, accessibility and privacy",P1,partial,not_run,,,No `@media print` or `@page` rules exist in src/styles/global.css; the only print-specific styling found is Tailwind `print:hidden`/`print:block` utility classes used to hide buttons/nav and show a print-only header block in EstimateTemplate.tsx and ProApp.tsx. There is no explicit CSS resetting layout width for print independent of the current screen/viewport size.,src/styles/global.css (no @media print found) ; src/components/tools/EstimateTemplate.tsx:166 ; src/components/tools/pro/ProApp.tsx (print:hidden usage),Some print-specific hide/show classes exist; whether the printed layout is legible on an actual narrow mobile device was not verified live in any session.
UX-010,"Browser, accessibility and privacy",P1,partial,not_run,,,"src/storage/db.ts throws SaveFailedError with the message ""Save failed — your previous data was not changed."" on any write failure (including a plausible quota/private-mode failure), and ProApp.tsx surfaces this via setSaveMessage/setImportMessage. However, grep for ""export guidance""-style text found nothing — the message does not point the user toward exporting their data as a next step.","src/storage/db.ts:37-42 ; src/components/tools/pro/ProApp.tsx:241,265,321,401","An honest, non-false-positive failure message exists; the specific ""export guidance"" half of this case's requirement is not implemented."
UX-011,"Browser, accessibility and privacy",P1,missing,not_run,,,"grep for ""cleared"", ""data loss"", ""private mode"", ""browser data"" across the Pro app entry page and all Pro components found no matches — there is no user-facing messaging anywhere explaining what happens if browser storage is cleared, how to recover via backup, or that purchase recovery is a separate concern from data recovery.","grep -i ""cleared|data loss|private mode|browser data"" src/pages/app/index.astro src/components/tools/pro/*.tsx (no matches)",No such messaging exists in the current codebase.
UX-012,"Browser, accessibility and privacy",P1,implemented,not_run,,,"grep of the homepage (src/pages/index.astro) for ""illustration""/""sample""/""screenshot""/""<img""/""mockup"" found no matches — the homepage does not embed any static numeric mockup/screenshot of a tool's output at all; it only links out to the live tool pages. There is therefore no ""static sample vs. live defaults"" mismatch surface for this case to apply to.",src/pages/index.astro (no sample/screenshot content found),The specific risk this case describes (a stale marketing screenshot diverging from live defaults) does not appear to exist because no such screenshot is embedded; a full manual homepage pass was not performed to confirm this exhaustively.
UX-013,"Browser, accessibility and privacy",P1,missing,failed,,,"All three free-tool pages (estimate-template.astro, job-cost-calculator.astro, interior-calculator.astro) link their ""Pro"" invitation as a plain anchor to ""/#pricing"" (a marketing section on the homepage) with no query parameters, localStorage write, or any other mechanism to carry the user's entered values/units into the Pro app.",src/pages/free/estimate-template.astro:27-30 ; src/pages/free/job-cost-calculator.astro:27-29 ; src/pages/free/interior-calculator.astro:28-30,Confirmed via source reading: no input-handoff mechanism exists between any free tool and the Pro app; only a generic marketing link is present.
